"id","journal","créé","modif","url","titre","signataire","section","mention IA dans texte"
3203330,"Journal Métro",2025-10-22T07:10:59,2025-10-22T09:26:49,"https://journalmetro.com/local/ids-verdun/3203330/projet-montreal-transformer-centre-communautaire-marcel-giroux-complexe-multisport/","Projet Montréal veut transformer le centre Marcel-Giroux en complexe multisport","Agent IA Journal Métro","IDS-Verdun","oui"
3203338,"Journal Métro",2025-10-22T09:48:16,2025-10-22T09:48:19,"https://journalmetro.com/actualites/montreal/3203338/record-de-visiteurs-pour-les-arteres-commerciales-de-montreal/","Record de visiteurs pour les artères commerciales de Montréal","Agent IA Journal Métro","Montréal","oui"
3203346,"Journal Métro",2025-10-22T12:07:17,2025-10-22T12:07:19,"https://journalmetro.com/actualites/3203346/quebec-perd-tiers-jeunes-infirmieres-iedm/","Le Québec perd le tiers de ses jeunes infirmières, souligne l’IEDM","Agent IA Journal Métro","Actualités","oui"
3203365,"Journal Métro",2025-10-22T15:16:54,2025-10-22T15:16:57,"https://journalmetro.com/actualites/elections/3203365/sorayaartinez-ferrada-devoile-sa-vision-pour-revitaliser-le-centre-ville-de-mo/","Soraya Martinez Ferrada veut «recréer le lien de confiance» avec la communauté d’affaires","Agent IA Journal Métro","Élections","oui"
3203359,"Journal Métro",2025-10-22T15:23:04,2025-10-22T15:23:06,"https://journalmetro.com/local/ouest-de-lile/3203359/retard-dans-la-vidange-des-fosses-septiques-a-senneville/","Retard dans la vidange des fosses septiques à Senneville","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3203379,"Journal Métro",2025-10-23T14:56:07,2025-10-23T14:56:10,"https://journalmetro.com/actualites/3203379/trois-mineurs-arretes-pour-invasion-de-domicile-a-laval/","Trois mineurs arrêtés pour invasion de domicile à Laval","Agent IA Journal Métro","Actualités","oui"
3203418,"Journal Métro",2025-10-23T16:52:45,2025-10-23T16:52:47,"https://journalmetro.com/actualites/elections/3203418/cadre-financier-guerre-de-chiffres-entre-projet-montreal-et-ensemble-montreal/","Cadre financier: guerre de chiffres entre Projet Montréal et Ensemble Montréal","Olivier Robichaud","Élections","non"
3203377,"Journal Métro",2025-10-23T12:52:46,2025-10-23T18:55:30,"https://journalmetro.com/actualites/elections/3203377/les-montrealais-ne-font-pas-confiance-a-soraya-martinez-ferrada-estime-projet-montreal/","Les Montréalais «ne font pas confiance» à Soraya Martinez Ferrada, estime Projet Montréal","Olivier Robichaud","Élections","non"
3203445,"Journal Métro",2025-10-24T05:00:00,2025-10-23T19:33:36,"https://journalmetro.com/actualites/elections/3203445/luc-rabouin-se-defend-de-mener-une-campagne-negative/","Luc Rabouin se défend de mener une campagne négative","Olivier Robichaud","Élections","non"
395648,"Métro Québec",2025-10-24T07:01:59,2025-10-24T07:02:01,"https://metroquebec.com/actualites/politique/395648/transition-quebec-s-attaque-aux-conversions-de-logements-en-airbnb/","Transition Québec s’attaque aux conversions de logements en Airbnb","Agent IA Métro Québec","Politique","oui"
395645,"Métro Québec",2025-10-24T08:33:26,2025-10-24T08:33:27,"https://metroquebec.com/local/395645/leadership-quebec-veut-ranimer-le-vieux-port-avec-un-marche-public/","Sam Hamad veut ranimer le Vieux-Port avec un marché public","Agent IA Métro Québec","Local","oui"
3203456,"Journal Métro",2025-10-24T11:24:08,2025-10-24T11:24:10,"https://journalmetro.com/actualites/elections/3203456/projet-montreal-annonce-20-nouvelles-rues-ecoles-pour-proteger-les-enfants/","Projet Montréal veut aménager 20 «rues-écoles» à travers la ville","Agent IA Journal Métro","Élections","oui"
395636,"Métro Québec",2025-10-24T12:08:37,2025-10-24T12:08:39,"https://metroquebec.com/actualites/395636/les-chambres-de-commerce-reclament-un-soutien-economique-clair-du-gouvernement-c/","Budget fédéral: les chambres de commerce dévoilent leurs demandes","Agent IA Métro Québec","Actualités","oui"
395633,"Métro Québec",2025-10-24T12:16:22,2025-10-24T12:16:24,"https://metroquebec.com/actualites/395633/elections-municipales-a-quebec-vote-par-anticipation-le-26-octobre/","Élections municipales: vote par anticipation le 26 octobre à Québec","Agent IA Métro Québec","Actualités","oui"
395621,"Métro Québec",2025-10-24T12:25:43,2025-10-24T12:25:44,"https://metroquebec.com/local/la-cite-limoilou/395621/bruno-marchand-envisage-un-nouvel-incinerateur-hors-de-limoilou/","Bruno Marchand envisage un nouvel incinérateur hors de Limoilou","Agent IA Métro Québec","La Cité–Limoilou","oui"
395618,"Métro Québec",2025-10-24T12:37:09,2025-10-24T12:37:11,"https://metroquebec.com/local/la-cite-limoilou/395618/amelioration-de-la-gestion-des-dechets-dans-le-vieux-quebec/","Amélioration de la gestion des déchets dans le Vieux-Québec","Agent IA Métro Québec","La Cité–Limoilou","oui"
395642,"Métro Québec",2025-10-24T12:53:28,2025-10-24T12:53:30,"https://metroquebec.com/actualites/politique/395642/leadership-quebec-s-engage-a-abolir-la-reglementation-sur-les-foyers-residentiel/","Leadership Québec s’engage à abolir la réglementation sur les foyers résidentiels","Agent IA Métro Québec","Politique","oui"
3203476,"Journal Métro",2025-10-24T18:16:26,2025-10-24T18:35:43,"https://journalmetro.com/actualites/montreal/3203476/hippodrome-les-intentions-densemble-montreal-questionnees/","Hippodrome – Les intentions d’Ensemble Montréal questionnées","Olivier Robichaud","Montréal","non"
3203413,"Journal Métro",2025-10-23T18:40:04,2025-10-27T07:03:13,"https://journalmetro.com/actualites/montreal/3203413/ensemble-montreal-intensifie-sa-lutte-contre-l-islamophobie/","Ensemble Montréal promet de lutter contre l’islamophobie","Agent IA Journal Métro","Montréal","oui"
3203497,"Journal Métro",2025-10-27T12:06:29,2025-10-27T12:06:34,"https://journalmetro.com/actualites/montreal/3203497/contrec-ur-le-gouvernement-federal-critique-pour-son-approche-environnementale/","Port de Montréal à Contrecœur: le gouvernement fédéral critiqué","Agent IA Journal Métro","Montréal","oui"
3203512,"Journal Métro",2025-10-27T14:37:29,2025-10-27T14:37:31,"https://journalmetro.com/actualites/elections/3203512/logement-ensemble-montreal-critique-la-lenteur-de-la-ville/","Logement: Ensemble Montréal critique la lenteur de la Ville","Olivier Robichaud","Élections","non"
3203529,"Journal Métro",2025-10-27T15:55:38,2025-10-27T16:20:29,"https://journalmetro.com/actualites/3203529/hippodrome-est-ce-que-cette-fois-ca-y-est/","Hippodrome : est-ce que cette fois, ça y est?","Olivier Robichaud","Actualités","non"
3203569,"Journal Métro",2025-10-28T12:12:11,2025-10-28T12:12:13,"https://journalmetro.com/actualites/elections/3203569/la-residence-mont-carmel-une-inspiration-pour-projet-montreal/","La Résidence Mont-Carmel, une «inspiration» pour Projet Montréal","Olivier Robichaud","Élections","non"
3203551,"Journal Métro",2025-10-28T13:08:13,2025-10-28T13:08:16,"https://journalmetro.com/local/ouest-de-lile/3203551/coquelicots-disponibles-a-pointe-claire-pour-le-jour-du-souvenir/","Coquelicots disponibles à Pointe-Claire pour le Jour du Souvenir","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3203545,"Journal Métro",2025-10-28T13:14:56,2025-10-28T13:14:59,"https://journalmetro.com/local/ouest-de-lile/3203545/conseils-de-securite-pour-un-halloween-sans-danger-dans-l-ouest-de-l-ile/","Conseils de sécurité pour un Halloween sans danger","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3203527,"Journal Métro",2025-10-27T15:30:00,2025-10-28T13:32:08,"https://journalmetro.com/local/3203527/soraya-martinez-ferrada-promet-des-investissements-pour-revitaliser-les-quartier/","Des promesses pour les quartiers «négligés» par Projet Montréal","Agent IA Journal Métro","Local","oui"
3203557,"Journal Métro",2025-10-28T13:41:14,2025-10-28T13:41:16,"https://journalmetro.com/actualites/montreal/3203557/tout-savoir-sur-le-vote-municipal-a-montreal-en-2025/","Élections municipales: que faire le jour du vote?","Agent IA Journal Métro","Montréal","oui"
3203591,"Journal Métro",2025-10-28T16:17:17,2025-10-28T16:17:21,"https://journalmetro.com/actualites/montreal/3203591/soraya-martinez-ferrada-devoile-des-engagements-pour-l-itinerance-et-la-jeunesse/","Soraya Martinez Ferrada dévoile des engagements pour l’itinérance et la jeunesse","Agent IA Journal Métro","Montréal","oui"
3203617,"Journal Métro",2025-10-29T11:54:16,2025-10-29T11:54:21,"https://journalmetro.com/actualites/montreal/3203617/montreal-face-a-ses-defis-le-rapport-2025-de-l-institut-du-quebec/","Montréal peine à dépasser ses rivales, selon l’Institut du Québec","Agent IA Journal Métro","Montréal","oui"
3203701,"Journal Métro",2025-10-29T16:09:41,2025-10-29T16:09:43,"https://journalmetro.com/actualites/elections/3203701/soraya-martinez-ferrada-promet-de-renforcer-la-securite-dans-les-quartiers-montr/","La sécurité domine le 41e jour de la campagne électorale","Agent IA Journal Métro","Élections","oui"
3203698,"Journal Métro",2025-10-29T16:17:16,2025-10-29T16:17:19,"https://journalmetro.com/local/ouest-de-lile/3203698/les-jeunes-de-pointe-claire-invites-a-decouvrir-le-processus-electoral/","Les jeunes de Pointe-Claire invités à découvrir le processus électoral","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3203727,"Journal Métro",2025-10-29T16:44:08,2025-10-29T16:44:11,"https://journalmetro.com/actualites/3203727/arrestation-de-james-gould-a-cote-des-neiges/","Un meurtrier en cavale arrêté avec près de 1 M$ en main","Agent IA Journal Métro","Actualités","oui"
3203742,"Journal Métro",2025-10-30T07:16:22,2025-10-30T07:16:25,"https://journalmetro.com/actualites/3203742/un-modele-de-sante-mixte-pour-ameliorer-l-acces-aux-soins-au-canada/","Augmenter le privé dans le système de santé, propose l’IEDM","Agent IA Journal Métro","Actualités","oui"
3203596,"Journal Métro",2025-10-28T16:02:56,2025-10-30T09:15:40,"https://journalmetro.com/actualites/3203596/le-droit-comme-outil-pour-combattre-litinerance/","Le droit comme outil pour combattre l’itinérance?","Olivier Robichaud","Actualités","non"
3203613,"Journal Métro",2025-10-29T11:34:11,2025-10-30T09:53:49,"https://journalmetro.com/actualites/elections/3203613/ensemble-montreal-promet-de-preserver-la-cite-des-hospitalieres/","Ensemble Montréal promet de mettre en valeur la Cité-des-Hospitalières","Agent IA Journal Métro","Élections","oui"
3203780,"Journal Métro",2025-10-30T10:51:02,2025-10-30T13:09:52,"https://journalmetro.com/actualites/elections/3203780/sondage-lavance-de-soraya-martinez-ferrada-se-confirme/","Sondage: l’avance de Soraya Martinez Ferrada se confirme","Olivier Robichaud","Élections","non"
3203757,"Journal Métro",2025-10-30T14:44:36,2025-10-30T14:44:41,"https://journalmetro.com/actualites/montreal/3203757/greve-potentielle-a-la-stm-services-essentiels-precises/","Grève à la STM: les horaires des bus et du métro précisés","Agent IA Journal Métro","Montréal","oui"
3203793,"Journal Métro",2025-10-30T15:01:02,2025-10-30T15:01:05,"https://journalmetro.com/actualites/montreal/3203793/saisies-de-produits-comestibles-au-cannabis-a-montreal-le-spvm-appelle-a-la-vigi/","Halloween: des bonbons au cannabis saisis par la police","Agent IA Journal Métro","Montréal","oui"
3203826,"Journal Métro",2025-10-31T15:20:48,2025-10-31T15:20:52,"https://journalmetro.com/actualites/montreal/3203826/la-stm-immobilise-181-autobus-articules-pour-des-raisons-de-securite/","La STM immobilise 181 autobus articulés à cause d’une défaillance","Agent IA Journal Métro","Montréal","oui"
3203829,"Journal Métro",2025-10-31T15:29:41,2025-10-31T15:29:45,"https://journalmetro.com/actualites/3203829/laval-et-ses-cols-bleus-concluent-une-entente-historique/","Laval et ses cols bleus concluent une entente historique","Agent IA Journal Métro","Actualités","oui"
3203832,"Journal Métro",2025-10-31T15:49:19,2025-10-31T15:49:22,"https://journalmetro.com/actualites/montreal/3203832/soraya-martinez-ferrada-un-nouveau-souffle-pour-montreal/","Lettre d’appui de la communauté d’affaires envers Soraya Martinez Ferrada","Agent IA Journal Métro","Montréal","oui"
3203854,"Journal Métro",2025-10-31T15:59:36,2025-10-31T15:59:41,"https://journalmetro.com/actualites/elections/3203854/luc-rabouin-prone-la-securite-routiere-pour-halloween-et-au-dela/","La sécurité routière au-delà de l’Halloween, promet Luc Rabouin","Agent IA Journal Métro","Élections","oui"
3203849,"Journal Métro",2025-10-31T14:58:36,2025-10-31T17:36:04,"https://journalmetro.com/actualites/elections/3203849/soraya-martinez-ferrada-lorgne-le-plateau-et-rosemont/","Soraya Martinez Ferrada lorgne le Plateau et Rosemont","Olivier Robichaud","Élections","non"
3203889,"Journal Métro",2025-11-01T20:54:59,2025-11-01T20:55:02,"https://journalmetro.com/debats/3203889/elections-municipales-les-resultats-a-surveiller-a-montreal/","Élections municipales: les résultats à surveiller à Montréal","Olivier Robichaud","Débats","non"
3203903,"Journal Métro",2025-11-02T23:47:41,2025-11-03T02:45:54,"https://journalmetro.com/actualites/elections/3203903/luc-rabouin-quittera-la-chefferie-de-projet-montreal/","Luc Rabouin quittera la chefferie de Projet Montréal","Charline Caro – Collaboration spéciale","Élections","non"
3203899,"Journal Métro",2025-11-02T21:59:47,2025-11-03T02:49:03,"https://journalmetro.com/actualites/elections/3203899/soraya-martinez-ferrada-elue-mairesse-de-montreal/","Soraya Martinez Ferrada élue mairesse de Montréal","Olivier Robichaud","Élections","non"
395760,"Métro Québec",2025-11-02T23:49:23,2025-11-03T08:43:37,"https://metroquebec.com/actualites/politique/395760/bruno-marchand-reelu-pour-un-2e-mandat/","Bruno Marchand réélu pour un 2e mandat","Perrine Gruson - Collaboration spéciale","Politique","non"
3203961,"Journal Métro",2025-11-03T08:42:57,2025-11-03T08:49:11,"https://journalmetro.com/actualites/3203961/catherine-fournier-remporte-la-mairie-de-longueuil-avec-une-large-majorite/","Catherine Fournier réélue à Longueuil avec une large majorité","Agent IA Journal Métro","Actualités","oui"
3203964,"Journal Métro",2025-11-03T09:04:52,2025-11-03T09:04:54,"https://journalmetro.com/actualites/elections/3203964/stephane-boyer-reelu-sans-difficulte-a-laval/","Stéphane Boyer réélu sans difficulté à Laval","Olivier Robichaud","Élections","non"
3203942,"Journal Métro",2025-11-03T02:25:21,2025-11-03T09:16:54,"https://journalmetro.com/actualites/3203942/claude-pinard-elu-de-justesse-dans-ville-marie/","Claude Pinard élu de justesse dans Ville-Marie","Olivier Robichaud","Actualités","non"
3203939,"Journal Métro",2025-11-03T02:14:34,2025-11-03T09:18:31,"https://journalmetro.com/local/lasalle/3203939/nancy-blanchet-et-equipe-lasalle-obtiennent-un-nouveau-mandat/","Nancy Blanchet et Équipe LaSalle obtiennent un nouveau mandat","Olivier Robichaud","LaSalle","non"
3203927,"Journal Métro",2025-11-03T01:42:55,2025-11-03T09:26:05,"https://journalmetro.com/actualites/3203927/luis-miranda-reelu-dans-anjou/","Luis Miranda réélu dans Anjou","Olivier Robichaud","Actualités","non"
3203994,"Journal Métro",2025-11-03T10:14:16,2025-11-03T10:14:31,"https://journalmetro.com/local/montreal-nord/3203994/christine-black-et-ensemble-montreal-conservent-montreal-nord/","Christine Black et Ensemble Montréal conservent Montréal-Nord","Olivier Robichaud","Montréal-Nord","non"
3203990,"Journal Métro",2025-11-03T10:02:27,2025-11-03T10:23:36,"https://journalmetro.com/local/mercier-hochelaga-maisonneuve/3203990/ensemble-montreal-remporte-son-pari-dans-mercier-hochelaga-maisonneuve/","Ensemble Montréal remporte son pari dans Mercier–Hochelaga-Maisonneuve","Olivier Robichaud","Mercier-Hochelaga-Maisonneuve","non"
3204008,"Journal Métro",2025-11-03T10:55:47,2025-11-03T10:55:49,"https://journalmetro.com/local/pierrefonds-roxboro/3204008/jim-beis-de-retour-dans-pierrefonds-roxboro-pour-ensemble-montreal/","Jim Beis de retour dans Pierrefonds-Roxboro pour Ensemble Montréal","Olivier Robichaud","Pierrefonds-Roxboro","non"
